user ID,item ID,timestamp
317,41311,1389484800
317,43044,1389484800
317,43044,1389484800
317,41311,1389484800
317,14835,1389484800
317,30205,1389484800
318,12779,1389398400
318,49150,1389398400
318,24137,1389398400
318,40748,1389398400
318,40748,1389398400
318,24137,1389398400
318,45052,1389398400
318,49150,1389398400
318,12779,1389398400
319,17590,1389139200
319,19951,1389139200
319,19175,1389139200
319,37695,1389139200
319,4633,1389139200
319,19951,1389139200
319,17590,1389139200
320,12290,1388620800
320,17556,1388620800
320,38583,1388620800
321,40109,1388534400
321,54346,1388534400
321,54347,1388534400
321,45472,1388534400
321,16127,1388534400
321,54347,1388534400
321,54346,1388534400
322,54188,1388448000
322,32073,1388448000
322,9569,1388448000
322,21966,1388448000
322,1201,1388448000
322,54188,1388448000
322,32073,1388448000
322,9569,1388448000
322,21966,1388448000
322,1201,1388448000
323,9000,1388275200
323,22092,1388275200
323,16686,1388275200
323,48889,1388275200
323,41968,1388275200
323,22092,1388275200
323,9000,1388275200
323,41968,1388275200
323,48889,1388275200
323,16686,1388275200
324,14355,1387929600
324,11443,1387929600
324,33812,1387929600
324,3880,1387929600
324,52552,1387929600
325,2434,1387756800
325,29774,1387756800
325,16780,1387756800
325,39088,1387756800
325,37246,1387756800
325,2434,1387756800
325,29774,1387756800
325,16780,1387756800
325,39088,1387756800
325,37246,1387756800
326,21326,1387670400
326,49944,1387670400
326,20395,1387670400
326,21326,1387670400
326,49944,1387670400
327,3501,1387670400
327,13430,1387670400
327,41838,1387670400
327,44959,1387670400
328,24177,1387324800
328,25020,1387324800
328,15392,1387324800
328,32953,1387324800
329,49242,1387238400
329,19924,1387238400
329,32291,1387238400
329,32291,1387238400
329,19924,1387238400
329,33988,1387238400
329,5281,1387238400
329,49242,1387238400
330,8193,1386720000
330,32410,1386720000
330,25908,1386720000
330,8193,1386720000
330,32410,1386720000
330,26708,1386720000
330,25908,1386720000
331,51279,1386633600
331,28467,1386633600
331,7110,1386633600
332,10961,1386460800
332,19652,1386460800
332,28336,1386460800
332,19652,1386460800
332,7032,1386460800
332,10961,1386460800
332,13676,1386460800
333,33486,1386374400
333,27719,1386374400
333,27634,1386374400
333,18975,1386374400
333,18503,1386374400
334,39161,1386201600
334,23295,1386201600
334,39161,1386201600
334,23295,1386201600
335,21639,1385856000
335,6967,1385856000
335,36262,1385856000
335,32579,1385856000
335,36262,1385856000
335,32579,1385856000
336,40749,1385424000
336,21774,1385424000
336,47144,1385424000
336,4091,1385424000
336,2434,1385424000
336,2434,1385424000
336,4091,1385424000
336,47144,1385424000
337,13130,1385424000
337,31432,1385424000
337,12580,1385424000
337,18627,1385424000
337,20888,1385424000
338,3270,1385164800
338,42559,1385164800
338,50910,1385164800
338,51222,1385164800
338,17196,1385164800
339,25715,1385078400
339,35831,1385078400
339,40298,1385078400
339,21640,1385078400
339,50724,1385078400
340,3379,1384905600
340,14885,1384905600
340,21233,1384905600
340,8138,1384905600
340,21233,1384905600
340,17368,1384905600
341,46987,1384646400
341,5889,1384646400
341,23283,1384646400
341,30639,1384646400
342,28762,1384473600
342,24897,1384473600
342,54529,1384473600
342,41089,1384473600
343,43502,1384214400
343,32192,1384214400
343,18813,1384214400
343,4172,1384214400
343,15239,1384214400
343,43502,1384214400
343,32192,1384214400
344,19839,1384128000
344,54530,1384128000
344,19037,1384128000
344,54531,1384128000
344,26451,1384128000
345,37247,1383868800
345,1781,1383868800
345,14424,1383868800
345,41203,1383868800
346,18069,1383609600
346,1150,1383609600
346,23793,1383609600
346,54532,1383609600
346,14086,1383609600
346,54532,1383609600
346,23793,1383609600
346,1150,1383609600
346,18069,1383609600
347,34128,1383609600
347,41935,1383609600
347,13602,1383609600
347,41935,1383609600
347,34227,1383609600
347,2560,1383609600
347,34128,1383609600
348,54533,1383436800
348,9655,1383436800
348,33467,1383436800
348,46474,1383436800
348,7186,1383436800
349,573,1383177600
349,21986,1383177600
349,4209,1383177600
349,16127,1383177600
349,979,1383177600
350,20186,1382918400
350,34568,1382918400
350,41661,1382918400
350,20186,1382918400
350,54348,1382918400
350,44938,1382918400
350,44938,1382918400
350,54348,1382918400
350,34568,1382918400
350,20186,1382918400
350,41661,1382918400
351,22762,1382572800
351,35808,1382572800
352,46393,1382227200
352,31408,1382227200
353,8957,1382140800
353,33525,1382140800
353,8957,1382140800
353,37050,1382140800
353,15678,1382140800
353,33525,1382140800
353,37050,1382140800
353,33498,1382140800
353,8957,1382140800
354,19012,1381708800
354,18967,1381708800
354,22701,1381708800
354,41585,1381708800
354,19021,1381708800
355,11105,1381449600
355,2692,1381449600
355,51688,1381449600
355,23492,1381449600
355,49944,1381449600
356,16218,1381190400
356,35616,1381190400
356,42520,1381190400
356,26834,1381190400
356,3427,1381190400
356,53529,1383091200
356,33619,1383091200
356,5568,1383091200
356,2760,1383091200
357,42355,1380412800
357,35983,1380412800
357,43037,1380412800
357,44436,1380412800
358,43897,1380326400
358,39379,1380326400
359,13132,1379376000
359,3340,1379376000
359,39549,1379376000
359,37010,1379376000
359,675,1379376000
360,14191,1378339200
360,10547,1378339200
360,16214,1378339200
360,3069,1378339200
360,10057,1378339200
361,21576,1378339200
361,54349,1378339200
361,54350,1378339200
361,54351,1378339200
361,54352,1378339200
362,46619,1378166400
362,41591,1378166400
362,8414,1378166400
362,23996,1378166400
362,23996,1378166400
362,8414,1378166400
362,41591,1378166400
362,23042,1378166400
362,46619,1378166400
363,54697,1377302400
363,54696,1377302400
363,54695,1377302400
363,5412,1377302400
364,6184,1377129600
364,44804,1377129600
365,30206,1376438400
365,20679,1376438400
365,17513,1376438400
366,13423,1376438400
366,22833,1376438400
366,50736,1376438400
366,18712,1376438400
367,37146,1374710400
367,43917,1374710400
368,11267,1374278400
368,47619,1374278400
369,6825,1374278400
369,34725,1374278400
369,17977,1374278400
369,24295,1374278400
369,30906,1374278400
370,25804,1374192000
370,13088,1374192000
370,19085,1374192000
370,13088,1374192000
371,19861,1373673600
371,51563,1373673600
372,33525,1373241600
372,26553,1373241600
372,10309,1373241600
372,32420,1373241600
372,39145,1373241600
372,33525,1373241600
372,26553,1373241600
372,10309,1373241600
372,33525,1373241600
372,32420,1373241600
372,26553,1373241600
372,39145,1373241600
372,10309,1373241600
372,10309,1373241600
372,39145,1373241600
372,26553,1373241600
372,32420,1373241600
372,33525,1373241600
373,13838,1373155200
373,20456,1373155200
373,2402,1373155200
373,19316,1373155200
373,22475,1373155200
373,22475,1373155200
373,19316,1373155200
373,20456,1373155200
373,13838,1373155200
374,54534,1372896000
374,38997,1372896000
374,4043,1372896000
374,45826,1372896000
374,38997,1372896000
374,45826,1372896000
374,54534,1372896000
374,38997,1372896000
374,45826,1372896000
375,14726,1405468800
375,29063,1405468800
375,6877,1405468800
375,18891,1405468800
375,25797,1405468800
375,14726,1405468800
375,29063,1405468800
375,6877,1405468800
376,30260,1405209600
376,6424,1405209600
376,26426,1405209600
376,35802,1405209600
376,54535,1405209600
376,51480,1405209600
376,54535,1405209600
376,35802,1405209600
377,33910,1404950400
377,33014,1404950400
377,20066,1404950400
377,16611,1404950400
377,37457,1404950400
378,9522,1404864000
378,11095,1404864000
378,35644,1404864000
378,20817,1404864000
378,43665,1404864000
378,33845,1404864000
378,33845,1404864000
378,9522,1404864000
378,35644,1404864000
378,11095,1404864000
379,30647,1404864000
379,20756,1404864000
380,13667,1404777600
380,53162,1404777600
380,24360,1404777600
380,46126,1404777600
380,45711,1404777600
380,48285,1404777600
380,24360,1404777600
380,53162,1404777600
381,15231,1404691200
381,36190,1404691200
381,47971,1404691200
381,19868,1404691200
381,24271,1404691200
381,8352,1404691200
382,31528,1404518400
382,38221,1404518400
382,31528,1404518400
382,41840,1404518400
382,14373,1404518400
382,38221,1404518400
382,31528,1404518400
382,14373,1404518400
382,38221,1404518400
383,10168,1404259200
383,48319,1404259200
383,54536,1404259200
383,48319,1404259200
383,54537,1404259200
383,11372,1404259200
383,37055,1404259200
383,54536,1404259200
383,54537,1404259200
383,54536,1404259200
384,21853,1404172800
384,44734,1404172800
384,14105,1404172800
384,11963,1404172800
385,26879,1403913600
385,54356,1403913600
385,28177,1403913600
385,54355,1403913600
385,10674,1403913600
385,54356,1403913600
385,54355,1403913600
385,10674,1403913600
385,26879,1403913600
385,28177,1403913600
386,28855,1403740800
386,25865,1403740800
386,28855,1403740800
386,49205,1403740800
386,20777,1403740800
387,32913,1403481600
387,41810,1403481600
387,1077,1403481600
387,12575,1403481600
387,13380,1403481600
387,50448,1403481600
387,12575,1403481600
387,1077,1403481600
387,41810,1403481600
388,39826,1402963200
388,48002,1402963200
388,31864,1402963200
388,2928,1402963200
388,13380,1402963200
388,39826,1402963200
388,31864,1402963200
388,13380,1402963200
388,48002,1402963200
388,2928,1402963200
388,30236,1402963200
389,36099,1402790400
389,746,1402790400
389,17629,1402790400
389,37519,1402790400
390,48895,1402012800
390,52591,1402012800
390,18068,1402012800
390,48895,1402012800
390,54206,1402012800
391,14402,1402012800
391,19649,1402012800
391,29040,1402012800
391,8491,1402012800
391,22882,1402012800
391,31205,1384992000
391,4009,1384992000
391,24205,1384992000
391,51947,1384992000
391,43003,1384992000
391,10806,1384992000
391,52902,1384992000
392,25629,1401408000
392,42041,1401408000
393,53623,1401321600
393,28154,1401321600
393,38823,1401321600
393,15131,1401321600
393,53623,1401321600
393,15483,1401321600
393,15131,1401321600
393,35235,1401321600
394,23683,1401062400
394,54539,1401062400
394,54540,1401062400
394,54538,1401062400
395,30221,1400025600
395,46162,1400025600
395,51134,1400025600
395,15864,1400025600
395,45827,1400025600
395,19506,1400025600
395,45827,1400025600
395,15864,1400025600
395,51134,1400025600
395,46162,1400025600
395,30221,1400025600
396,52541,1399420800
396,19457,1399420800
396,7508,1399420800
396,13320,1399420800
396,5484,1399420800
396,47718,1399420800
396,52541,1399420800
396,19457,1399420800
397,29381,1399075200
397,47718,1399075200
397,45495,1399075200
398,15773,1398384000
398,14355,1398384000
398,38359,1398384000
398,21790,1398384000
398,37676,1398384000
398,35588,1398384000
399,1480,1398211200
399,31989,1398211200
399,10632,1398211200
399,1480,1398211200
399,31989,1398211200
399,10632,1398211200
399,30906,1398211200
399,52643,1398211200
399,10632,1398211200
399,30906,1398211200
399,52643,1398211200
399,40024,1398211200
399,30906,1398211200
399,31989,1398211200
399,1480,1398211200
399,10632,1398211200
400,53452,1398124800
400,18636,1398124800
400,17679,1398124800
400,12991,1398124800
400,32281,1398124800
400,20756,1398124800
401,54542,1397692800
401,38046,1397692800
401,52932,1397692800
401,34177,1397692800
401,432,1397692800
401,47884,1397692800
402,40507,1397347200
402,54543,1397347200
402,40860,1397347200
402,49898,1397347200
402,35768,1397347200
402,54544,1397347200
402,54544,1397347200
402,35768,1397347200
402,40860,1397347200
402,54543,1397347200
403,36609,1397347200
403,26539,1397347200
403,15262,1397347200
403,27085,1397347200
403,27085,1397347200
403,15262,1397347200
403,30760,1397347200
403,26539,1397347200
403,46014,1397347200
403,36609,1397347200
403,52169,1395014400
403,28485,1395014400
403,21694,1395014400
403,35409,1395014400
403,27316,1395014400
403,38368,1395014400
403,54640,1395014400
403,9088,1395014400
403,10368,1395014400
403,9088,1395014400
403,54640,1395014400
403,35409,1395014400
403,38368,1395014400
403,52169,1395014400
403,27316,1395014400
403,21694,1395014400
404,54545,1397260800
404,54546,1397260800
404,54547,1397260800
404,7509,1397260800
404,2753,1397260800
404,52592,1397260800
404,7509,1397260800
404,54547,1397260800
404,54546,1397260800
405,47171,1397088000
405,36780,1397088000
405,7779,1397088000
405,51820,1397088000
406,9986,1397088000
406,24095,1397088000
406,21983,1397088000
406,31127,1397088000
407,17924,1396742400
407,21138,1396742400
407,34151,1396742400
407,4808,1396742400
408,11921,1396396800
408,22483,1396396800
408,12635,1396396800
408,11921,1396396800
408,12273,1396396800
408,42899,1396396800
408,44516,1396396800
408,12273,1396396800
408,22483,1396396800
408,44516,1396396800
408,5604,1381708800
408,30206,1381708800
408,10956,1381708800
408,33809,1381708800
408,29836,1381708800
408,7374,1381708800
408,18291,1381708800
408,44226,1381708800
408,5604,1381708800
408,47243,1381708800
408,29836,1381708800
408,7374,1381708800
408,18291,1381708800
408,30206,1381708800
408,10956,1381708800
408,33809,1381708800
409,54549,1396396800
409,24247,1396396800
409,54550,1396396800
409,40986,1396396800
409,54549,1396396800
409,24247,1396396800
409,54724,1403481600
409,54722,1403481600
409,54721,1403481600
409,54720,1403481600
409,54719,1403481600
410,7287,1396396800
410,43787,1396396800
410,28824,1396396800
410,35380,1396396800
410,52947,1396396800
410,28824,1396396800
410,35380,1396396800
410,52947,1396396800
411,42204,1396224000
411,22001,1396224000
411,20906,1396224000
411,44871,1396224000
411,21451,1396224000
411,27748,1396224000
412,47054,1396051200
412,28323,1396051200
412,45217,1396051200
412,33712,1396051200
412,50086,1396051200
412,45217,1396051200
413,20585,1395964800
413,39685,1395964800
413,34372,1395964800
413,13390,1395964800
413,11045,1395964800
413,39685,1395964800
413,13380,1395964800
413,11045,1395964800
413,20585,1395964800
413,13390,1395964800
414,49348,1395878400
414,52996,1395878400
414,29676,1395878400
414,15811,1395878400
414,52061,1395878400
414,35118,1395878400
414,15811,1395878400
414,15811,1395878400
414,52061,1395878400
415,36349,1395446400
415,1075,1395446400
415,39379,1395446400
415,46050,1395446400
416,8180,1395446400
416,31862,1395446400
416,33299,1395446400
416,17131,1395446400
416,642,1395446400
416,16270,1395446400
416,16270,1395446400
416,642,1395446400
416,33299,1395446400
416,31862,1395446400
416,8180,1395446400
416,17131,1395446400
416,31862,1395446400
416,8180,1395446400
417,8740,1395014400
417,35602,1395014400
417,11782,1395014400
417,18872,1395014400
417,11782,1395014400
417,18872,1395014400
417,9982,1395014400
417,39161,1395014400
417,9982,1395014400
417,5753,1395187200
417,6150,1395187200
417,36247,1395187200
417,4368,1395187200
417,5753,1395187200
417,13676,1395187200
417,46737,1395187200
417,36247,1395187200
417,4368,1395187200
417,17747,1395187200
417,13676,1395187200
417,6150,1395187200
417,4368,1395187200
417,36247,1395187200
417,40386,1395187200
417,21149,1395187200
417,46737,1395187200
417,5753,1395187200
418,54704,1394928000
418,40092,1394928000
419,14688,1394928000
419,28359,1394928000
419,33139,1394928000
419,33261,1394928000
419,8516,1394928000
419,18531,1394928000
420,26392,1394755200
420,37392,1394755200
420,24431,1394755200
420,48659,1394755200
420,16491,1394755200
420,26795,1394755200
420,24431,1394755200
420,48659,1394755200
420,16491,1394755200
421,10628,1394409600
421,33022,1394409600
421,3061,1394409600
421,26305,1394409600
421,22578,1394409600
422,10669,1394323200
422,6730,1394323200
423,27016,1394064000
423,6323,1394064000
423,9250,1394064000
423,54551,1394064000
423,44810,1394064000
423,446,1394064000
424,15989,1394064000
424,15675,1394064000
425,21821,1393718400
425,29942,1393718400
425,29819,1393718400
425,53383,1393718400
425,10767,1393718400
425,54552,1393718400
426,1038,1393459200
426,38729,1393459200
426,11584,1393459200
426,5239,1393459200
426,41109,1393459200
426,9390,1393459200
426,38729,1393459200
426,1038,1393459200
427,16050,1392768000
427,42533,1392768000
427,5410,1392768000
427,31214,1392768000
427,8193,1392768000
427,16050,1392768000
427,42533,1392768000
427,8193,1392768000
427,31214,1392768000
427,8193,1392768000
428,18043,1392076800
428,54361,1392076800
428,44033,1392076800
428,37213,1392076800
428,44033,1392076800
428,18043,1392076800
428,54361,1392076800
428,37213,1392076800
429,25645,1391990400
429,12750,1391990400
429,12472,1391990400
429,29629,1391990400
429,2808,1391990400
429,29978,1391990400
430,46934,1391040000
430,44820,1391040000
430,21725,1391040000
430,28532,1391040000
430,5896,1391040000
430,31361,1391040000
431,51654,1390953600
431,23213,1390953600
431,19489,1390953600
431,25098,1390953600
431,33518,1390953600
432,11323,1390867200
432,50910,1390867200
432,31963,1390867200
432,18722,1390867200
432,4404,1390867200
432,48832,1390867200
432,48832,1390867200
432,18722,1390867200
432,50910,1390867200
432,11323,1390867200
432,48832,1390867200
432,18722,1390867200
432,4404,1390867200
432,11323,1390867200
432,31963,1390867200
432,50910,1390867200
433,53052,1390608000
433,27475,1390608000
433,13095,1390608000
434,18813,1390262400
434,52428,1390262400
434,10650,1390262400
434,4172,1390262400
434,37874,1390262400
434,46204,1390262400
434,52428,1390262400
434,18813,1390262400
434,18813,1390262400
434,52428,1390262400
434,46204,1390262400
434,37874,1390262400
434,10650,1390262400
435,54553,1390176000
435,54554,1390176000
435,21425,1390176000
435,17678,1390176000
435,54555,1390176000
435,54556,1390176000
436,23851,1390176000
436,23154,1390176000
436,8517,1390176000
436,17245,1390176000
437,53334,1389744000
437,12272,1389744000
437,39479,1389744000
437,35718,1389744000
438,18185,1389312000
438,32499,1389312000
438,14311,1389312000
438,16932,1389312000
438,18185,1389312000
438,32499,1389312000
438,14311,1389312000
439,11520,1389312000
439,39679,1389312000
439,14754,1389312000
439,12578,1389312000
439,50806,1389312000
439,45477,1389312000
439,45477,1389312000
439,12578,1389312000
439,14754,1389312000
439,39679,1389312000
440,40568,1388880000
440,23571,1388880000
440,20445,1388880000
440,15004,1388880000
440,22960,1388880000
440,47888,1388880000
440,47888,1388880000
440,22960,1388880000
440,15004,1388880000
440,20445,1388880000
440,23571,1388880000
441,1578,1388880000
441,12545,1388880000
441,27162,1388880000
441,23654,1388880000
441,43517,1388880000
441,22050,1388880000
441,1578,1388880000
441,12545,1388880000
441,27162,1388880000
441,23654,1388880000
441,43517,1388880000
441,22050,1388880000
442,34746,1388620800
442,25485,1388620800
443,54362,1388534400
443,28079,1388534400
443,10162,1388534400
443,54363,1388534400
443,41499,1388534400
443,54364,1388534400
444,12854,1388361600
444,18158,1388361600
444,12180,1388361600
444,46418,1388361600
444,6697,1388361600
445,25087,1388361600
445,2230,1388361600
445,31862,1388361600
445,38770,1388361600
445,9341,1388361600
445,38770,1388361600
445,31862,1388361600
445,2230,1388361600
445,10981,1388361600
445,25087,1388361600
445,25087,1388361600
445,38770,1388361600
446,19057,1387756800
446,53552,1387756800
446,19406,1387756800
446,8036,1387756800
446,23370,1387756800
446,31648,1387756800
446,23370,1387756800
446,8036,1387756800
446,19406,1387756800
446,53552,1387756800
446,19057,1387756800
447,36094,1387584000
447,23653,1387584000
447,22205,1387584000
447,48400,1387584000
447,23377,1387584000
447,27837,1387584000
447,23653,1387584000
447,36094,1387584000
447,759,1385337600
447,15943,1385337600
447,12025,1385337600
447,13933,1385337600
447,52741,1385337600
447,759,1385337600
447,12025,1385337600
447,13933,1385337600
447,52741,1385337600
447,49868,1385337600
447,22955,1385337600
447,52819,1385337600
447,15943,1385337600
448,54365,1387584000
448,42579,1387584000
448,8081,1387584000
448,31100,1387584000
448,42579,1387584000
448,31100,1387584000
448,22262,1387584000
448,42579,1387584000
449,6017,1387411200
449,2831,1387411200
449,49234,1387411200
449,34688,1387411200
449,29127,1387411200
449,47740,1387411200
449,34688,1387411200
449,49234,1387411200
450,50602,1387238400
450,2302,1387238400
450,7295,1387238400
450,50602,1387238400
450,2302,1387238400
450,7295,1387238400
450,46652,1387238400
451,52428,1387152000
451,54664,1387152000
451,52120,1387152000
451,21431,1387152000
451,52693,1387152000
451,36992,1387152000
452,18649,1387065600
452,36262,1387065600
452,12180,1387065600
452,5942,1387065600
452,19868,1387065600
452,54558,1387065600
452,19868,1387065600
452,12180,1387065600
452,36262,1387065600
453,15400,1386720000
453,23134,1386720000
453,34707,1386720000
453,6906,1386720000
453,2545,1386720000
453,61,1386720000
453,2545,1386720000
453,6906,1386720000
453,34707,1386720000
453,15400,1386720000
453,61,1386720000
453,23134,1386720000
454,38258,1386547200
454,27993,1386547200
454,3006,1386547200
454,17397,1386547200
454,33333,1386547200
454,41712,1386547200
454,3006,1386547200
454,27993,1386547200
454,38258,1386547200
455,16687,1385856000
455,45076,1385856000
455,47738,1385856000
455,47913,1385856000
455,43765,1385856000
455,10523,1385856000
456,34545,1385856000
456,33363,1385856000
456,7042,1385856000
456,44535,1385856000
456,40344,1385856000
456,36695,1385856000
457,12080,1385596800
457,26801,1385596800
457,2170,1385596800
457,38970,1385596800
457,40515,1385596800
457,26659,1385596800
457,26801,1385596800
457,40515,1385596800
457,2170,1385596800
457,38970,1385596800
458,20479,1385078400
458,33220,1385078400
458,10138,1385078400
459,38477,1385078400
459,40060,1385078400
460,54561,1384560000
460,20926,1384560000
460,7601,1384560000
460,18979,1384560000
460,32602,1384560000
460,25838,1384560000
461,54562,1384473600
461,51186,1384473600
461,6202,1384473600
461,20127,1384473600
461,50980,1384473600
461,42503,1384473600
462,47827,1384128000
462,9974,1384128000
462,27520,1384128000
462,2964,1384128000
462,23998,1384128000
462,47827,1384128000
462,27520,1384128000
463,28562,1383955200
463,36554,1383955200
463,28562,1383955200
463,36554,1383955200
463,54069,1383955200
464,44758,1383782400
464,7820,1383782400
464,993,1383782400
464,48157,1383782400
464,43137,1383782400
464,44043,1383782400
465,31122,1383782400
465,13352,1383782400
465,13628,1383782400
465,19720,1383782400
466,43544,1383696000
466,51197,1383696000
466,42033,1383696000
466,39528,1383696000
466,34493,1383696000
467,14311,1383609600
467,41326,1383609600
468,7796,1383436800
468,39292,1383436800
468,24146,1383436800
468,9732,1383436800
468,26707,1383436800
468,31038,1383436800
468,31038,1383436800
468,26707,1383436800
468,9732,1383436800
468,24146,1383436800
468,39292,1383436800
469,7070,1383177600
469,21500,1383177600
469,45351,1383177600
469,6117,1383177600
469,38791,1383177600
469,45052,1383177600
470,33809,1382918400
470,17513,1382918400
471,22460,1381449600
471,10606,1381449600
471,7110,1381449600
471,52498,1381449600
471,5252,1381449600
472,45473,1381449600
472,38389,1381449600
473,44549,1381276800
473,47569,1381276800
473,54712,1381276800
473,54711,1381276800
474,52190,1381104000
474,36914,1381104000
474,19951,1381104000
474,37609,1381104000
474,34869,1381104000
474,14266,1392940800
474,30709,1392940800
474,28575,1392940800
474,39088,1392940800
474,9606,1392940800
474,21304,1392940800
474,24216,1392940800
474,14266,1392940800
474,30709,1392940800
474,28575,1392940800
474,39088,1392940800
474,9606,1392940800
474,21304,1392940800
474,24216,1392940800
475,17602,1380931200
475,28336,1380931200
475,37442,1380931200
475,17602,1380931200
475,37442,1380931200
476,35644,1380067200
476,11095,1380067200
476,51450,1380067200
476,54367,1380067200
476,28483,1380067200
476,11095,1380067200
476,51450,1380067200
477,39379,1379721600
477,7462,1379721600
477,25955,1379721600
477,6697,1379721600
477,22408,1379721600
477,38368,1379721600
478,37367,1379203200
478,23154,1379203200
479,1946,1378598400
479,54106,1378598400
479,41141,1378598400
479,3699,1378598400
479,32698,1378598400
479,32226,1378598400
479,54106,1378598400
479,1946,1378598400
480,36347,1378425600
480,34385,1378425600
481,24499,1377475200
481,50787,1377475200
481,26810,1377475200
481,18192,1377475200
482,46418,1377129600
482,53080,1377129600
482,642,1377129600
482,9033,1377129600
482,48834,1377129600
482,40109,1377129600
482,46418,1377129600
482,53080,1377129600
482,642,1377129600
482,9033,1377129600
482,48834,1377129600
482,40109,1377129600
483,18352,1377043200
483,37414,1377043200
483,37414,1377043200
483,30234,1377043200
483,13544,1377043200
483,12635,1377043200
483,15423,1377043200
483,18352,1377043200
484,11939,1376784000
484,13088,1376784000
485,5753,1376784000
485,39161,1376784000
485,37209,1376784000
485,54106,1376784000
485,39161,1376784000
485,37209,1376784000
486,7632,1376179200
486,50756,1376179200
486,26114,1376179200
486,52515,1376179200
486,41215,1376179200
486,50756,1376179200
486,22007,1376179200
486,7632,1376179200
487,19528,1376092800
487,12508,1376092800
487,39945,1376092800
487,23301,1376092800
487,43378,1376092800
487,7360,1376092800
487,19528,1376092800
487,12508,1376092800
487,39945,1376092800
487,23301,1376092800
487,43378,1376092800
487,7360,1376092800
487,7360,1376092800
487,43378,1376092800
487,12508,1376092800
487,19528,1376092800
488,18291,1375920000
488,34434,1375920000
488,23492,1375920000
488,37780,1375920000
488,34434,1375920000
488,23492,1375920000
488,47740,1375920000
488,34761,1375920000
489,13026,1375142400
489,20001,1375142400
489,26059,1375142400
489,39576,1375142400
489,39576,1375142400
489,32668,1375142400
489,26059,1375142400
489,11880,1375142400
489,20001,1375142400
489,13026,1375142400
489,20001,1375142400
489,26059,1375142400
489,20001,1375142400
489,26059,1375142400
489,39576,1375142400
490,32169,1375142400
490,35909,1375142400
490,11021,1375142400
490,52804,1375142400
491,10204,1375056000
491,50205,1375056000
491,7696,1375056000
491,26796,1375056000
491,25560,1375056000
491,20817,1375056000
492,19903,1374278400
492,41475,1374278400
492,26234,1374278400
492,20127,1374278400
492,25786,1374278400
492,45702,1374278400
493,46285,1373328000
493,42076,1373328000
493,1414,1403827200
493,51946,1403827200
493,53805,1403827200
493,3421,1403827200
493,26311,1403827200
493,47476,1403827200
493,7442,1403827200
493,1414,1403827200
493,26311,1403827200
493,44564,1403827200
493,53805,1403827200
493,26311,1403827200
493,47476,1403827200
493,3421,1403827200
493,7442,1403827200
494,41753,1373155200
494,19175,1373155200
494,18186,1373155200
494,22450,1373155200
494,19175,1373155200
494,18186,1373155200
494,18186,1373155200
494,36534,1373155200
494,19175,1373155200
494,10516,1373155200
494,36534,1373155200
495,33355,1405900800
495,31897,1405900800
495,31587,1405900800
495,3699,1405900800
496,36165,1405814400
496,50610,1405814400
496,4293,1405814400
496,54565,1405814400
496,44936,1405814400
496,9226,1405814400
496,54566,1405814400
497,43126,1405728000
497,29478,1405728000
497,16777,1405728000
497,49238,1405728000
497,19221,1405728000
497,7042,1405728000
497,52394,1405728000
497,43126,1405728000
497,29478,1405728000
497,16777,1405728000
497,49238,1405728000
497,19221,1405728000
497,7042,1405728000
497,52394,1405728000
498,7457,1405728000
498,50910,1405728000
498,52124,1405728000
498,21925,1405728000
498,7472,1405728000
498,37258,1405728000
499,48255,1405382400
499,45083,1405382400
499,54717,1405382400
499,41787,1405382400
499,10045,1405382400
499,54716,1405382400
499,50704,1405382400
500,14014,1405382400
500,164,1405382400
500,164,1405382400
500,41533,1405382400
500,7687,1405382400
500,14014,1405382400
500,24296,1405382400
500,40115,1405382400
500,6258,1405382400
500,24296,1405382400
500,14014,1405382400
500,41533,1405382400
501,28920,1405036800
501,22564,1405036800
501,47253,1405036800
501,18709,1405036800
501,11067,1405036800
501,52668,1405036800
501,49610,1405036800
502,29346,1405036800
502,4516,1405036800
502,32940,1405036800
502,6827,1405036800
502,43419,1405036800
502,32443,1405036800
502,4287,1405036800
503,54368,1404950400
503,54369,1404950400
503,54370,1404950400
503,54371,1404950400
503,54372,1404950400
503,54373,1404950400
503,54374,1404950400
504,47827,1404864000
504,35351,1404864000
504,26236,1404864000
504,35831,1404864000
504,53818,1404864000
504,26236,1404864000
504,5085,1404864000
504,35351,1404864000
504,21890,1404864000
504,47827,1404864000
504,47827,1404864000
504,35351,1404864000
504,5085,1404864000
504,26236,1404864000
504,21890,1404864000
504,53818,1404864000
505,13117,1404777600
505,42706,1404777600
505,54568,1404777600
505,13117,1404777600
505,42706,1404777600
505,54568,1404777600
505,4427,1404777600
505,3542,1404777600
505,54567,1404777600
506,18846,1404777600
506,7096,1404777600
506,52928,1404777600
506,50436,1404777600
506,13425,1404777600
506,14489,1404777600
506,18846,1404777600
506,7096,1404777600
506,52928,1404777600
506,13425,1404777600
506,14489,1404777600
506,50436,1404777600
506,50436,1404777600
506,14489,1404777600
506,13425,1404777600
506,11921,1404777600
506,52928,1404777600
506,7096,1404777600
506,18846,1404777600
507,29250,1404604800
507,34526,1404604800
507,49339,1404604800
507,13019,1404604800
507,11680,1404604800
507,23110,1404604800
507,13019,1404604800
507,14181,1404604800
507,49339,1404604800
507,23110,1404604800
507,29250,1404604800
507,34526,1404604800
508,46396,1404518400
508,31640,1404518400
508,39465,1404518400
508,49067,1404518400
509,54380,1404172800
509,54379,1404172800
509,54378,1404172800
509,46264,1404172800
509,53783,1404172800
509,54377,1404172800
