userID,itemID
105655,46620
25074,16777
23831,51210
40470,39982
17605,53193
139574,21774
50283,6742
44997,18197
38511,44943
28941,2196
64062,460
95546,36967
16883,42632
128680,35873
119675,38368
128680,12151
77470,42757
121320,38368
55577,38368
46941,29625
128680,42097
8578,16872
128680,15371
5873,15889
36639,24602
82960,5123
64062,6699
42210,19554
105133,29755
139099,27341
101915,11635
128859,9926
128680,45087
131740,33599
71259,3623
49810,9926
17964,36016
66013,22917
98710,52773
73794,2807
50413,25103
128153,11853
79669,52153
121790,37170
140822,20127
8898,14
8937,20059
140822,9578
9711,11883
68117,20127
34494,42180
127952,52169
105571,49158
128680,20127
33134,20834
9064,51108
139574,28278
98654,11642
91633,52256
23831,38743
106130,48834
50413,34524
87287,36966
17964,34338
16883,17924
69954,43947
135409,6118
67239,42180
98654,6607
128680,26327
142329,17513
62106,20310
52727,19720
109641,12428
22736,27711
40595,9612
65532,23441
31702,50549
50413,47983
123358,47983
50413,36970
92253,44107
76943,30263
102105,49371
122136,13777
29405,28920
119675,40501
3336,52169
67072,6909
44471,4290
24608,50362
7415,30259
69605,13380
43744,11100
106937,16283
127309,14283
97158,44191
104681,37998
128153,18436
12413,53209
33575,47905
121053,2400
101882,5032
14846,29952
70218,31800
33134,36610
70873,28920
89889,54090
22295,3427
63918,28920
139620,14754
128680,8126
88759,10839
100931,21504
135183,42992
9009,2852
51169,46566
95948,17368
45406,2079
105580,36046
92449,39125
76754,5633
122170,2770
8937,45759
105133,47745
1525,50306
52329,6667
110248,43355
9222,33315
9064,21486
126352,15038
5766,25628
110984,4312
66635,32041
108788,33939
106937,14417
51123,14417
25047,42337
88759,1649
50413,35172
98710,49234
72288,3358
84314,33333
64269,30318
64062,23409
89889,20370
136624,11569
8578,12471
8937,1485
56614,34692
17605,25629
92253,37219
50413,2140
18966,47740
36176,30434
82561,10961
24608,9086
136724,46363
118277,24230
123816,48496
75956,1789
128680,46908
8578,6828
7415,41169
50413,45059
62106,35306
42210,5901
104681,40412
68117,25660
42780,12529
50413,8379
67072,1254
36639,43294
12976,30426
67,32217
55534,15853
121593,26523
79172,34551
89889,4560
64269,33892
139958,9136
123606,45347
9711,6667
19624,54228
594,34758
28329,4789
139620,45497
19624,28088
140482,19709
9506,10618
59617,28140
5766,36840
89889,18793
121053,49726
136733,39164
23831,39284
98766,3710
124171,33379
91633,26441
25074,44535
126352,6209
125111,16721
46612,48443
68117,33739
28941,12257
128680,2062
18966,18793
50434,44535
50413,44535
28715,18862
61069,53064
50413,42546
7415,49644
50413,13352
16438,7619
74098,45631
44471,49369
98710,27281
46742,40474
135309,49731
13826,6599
49612,39245
67072,17368
121790,34219
84314,47944
50413,16344
52329,35263
135522,6906
5766,45214
23831,43569
42194,31844
97171,36787
45058,18933
116366,6906
2647,18646
90547,47576
98710,47144
84314,33607
10357,31034
82311,20679
16478,19453
3336,20679
67777,18624
124302,16426
7171,14767
81469,29166
91652,2560
20449,17122
33134,47812
9374,17368
41103,52169
131596,31984
45049,46362
42954,39477
132798,28344
66050,32471
122170,20055
41426,2930
105133,8425
64333,39553
92253,53176
7415,632
2280,35409
95298,10171
128680,18650
117782,39477
8937,7514
50413,40582
28329,10171
8764,23483
68117,28551
138430,47944
82960,38614
105133,28336
51169,17106
53654,54133
58133,54054
3912,9842
77301,40106
42332,24663
44938,35049
33432,9397
84487,29052
85297,52568
38947,31067
57416,23193
77179,53384
50122,37787
97511,17772
123817,12180
128795,41273
88507,12180
19427,51780
76187,34084
111789,12544
72348,42412
115477,10901
57378,893
123817,41934
85163,47833
58634,7403
138174,35639
32604,23740
76379,42446
143271,34493
12914,39180
63354,35189
12288,26247
88454,49339
19427,48921
93094,12180
89252,32687
141042,11295
65755,25896
42443,28372
114407,31051
103849,18444
85767,46249
19798,31757
140772,53949
14637,42180
60546,18114
4773,15468
110603,46282
121561,52137
103916,46740
6028,22870
31798,50488
29616,11588
139869,43540
67355,42798
14956,32621
4251,15910
106663,42180
134895,21462
128568,9723
96367,51563
135433,42568
131267,470
2382,41840
135433,50788
32931,39870
34920,23377
118414,52499
135248,33363
100192,34305
108450,45147
51603,9020
80275,49309
56007,10125
93528,3462
115501,36347
85767,1323
118258,50118
71038,32977
12976,50791
54403,1905
139741,28240
1745,19791
132651,10394
21713,12657
98917,32184
33470,15133
120611,20961
23671,266
43242,10956
77214,50806
54501,53612
307,16157
50122,15287
42443,21411
106474,3693
131360,38700
2087,47286
120385,22373
139604,28154
54083,7683
104607,7345
19427,37152
121192,15889
106663,10449
14093,44862
122236,30206
3305,23793
6172,30647
51118,45448
35451,14624
62154,3246
140541,16426
54501,18214
29889,26160
25150,7820
72679,35547
108871,18709
20739,30169
102142,50183
27919,28200
4031,3750
117999,37559
100192,8565
98526,19025
27737,3500
139533,35409
44938,8425
95926,573
98526,11023
29616,49787
44360,41429
130184,8157
22579,41269
57563,50489
108450,23355
62472,989
58271,12782
23547,1323
131843,50101
89250,42705
20739,39088
139533,13088
27559,49112
46241,35454
57378,18963
44769,11714
2265,35524
139533,23076
121555,50769
45839,8803
4031,31657
55693,18141
32931,25444
3305,38823
53283,38823
49929,42436
106040,4483
66099,7522
100192,21858
17077,49330
23989,27583
4282,49818
45409,43976
86316,11295
60656,12868
109008,12935
53566,12868
23243,17452
24631,28332
138119,19881
64378,659
15853,13521
108594,51807
106666,15466
86636,16853
43873,46323
72306,45220
131267,324
98342,49057
110632,10910
98342,27772
99219,51279
99750,49947
41912,51484
122680,16853
2087,24115
2382,8359
54403,31864
109008,21513
140772,16853
83905,10236
70229,16628
138023,49794
127849,13709
115664,3270
40199,38368
61917,36568
111789,15172
108450,43909
62180,53298
98042,15172
50157,5210
2087,51748
108245,49962
64810,46418
2087,36187
2087,34082
64269,8175
4413,3794
139633,38072
118414,6697
39708,24216
25654,1686
85163,31252
51649,10333
97511,13380
138072,44804
85767,31813
14616,1378
42997,15971
62820,17744
136028,41169
65694,52204
131360,6906
24278,44729
113533,8996
71851,29091
84651,44625
73364,15400
53283,48732
59658,4225
11308,43068
58643,43953
15853,29233
10833,45467
7361,45467
39708,45153
11308,31632
6916,50187
111709,32014
123962,29306
63425,34219
102003,6906
119556,2560
19427,15928
28864,32395
87539,19599
62893,11326
87940,31740
25598,8158
102003,6157
95302,42807
56018,24330
98342,54270
38085,6157
74164,44471
104607,31342
93528,34113
121988,47860
78625,23881
65694,54055
100192,35909
109008,43225
47796,33251
112356,26675
136794,28762
61350,54112
61917,7500
56727,32014
29616,14434
93094,13633
40337,51581
32453,24499
60546,4518
100192,28920
112260,14273
2087,21245
19427,21638
14659,3873
28864,6579
104804,7110
3912,44738
106474,28662
44480,6156
1745,14405
58368,28920
60546,40255
18128,38505
72906,25751
112356,27513
1407,12225
96696,28618
24631,17363
6386,17363
96696,3935
104606,28429
108224,33124
85297,22950
133337,31790
84651,2954
14956,10506
115477,22950
2033,46792
113533,36319
44284,39946
33470,34609
37233,17368
56018,15372
41348,1931
132893,1931
2087,47705
57416,16097
85960,5032
19427,38743
60293,52359
106676,51979
78625,9182
126614,41851
73878,47029
133674,27311
30418,50175
57228,7352
121988,8014
88454,50175
62893,4400
108766,5281
27947,1107
107876,37935
39520,20320
115664,4400
72143,13019
101525,43008
67355,13592
3305,6125
50254,53582
104174,39992
71340,12635
83412,28046
44695,642
84251,29984
84458,22325
85767,29197
2087,13799
84830,17513
108144,17513
62893,39837
109526,32291
4413,17381
41912,18363
19798,33631
118258,46148
94204,11921
14144,637
121192,6486
65694,293
65108,45380
7634,10086
3912,47613
85960,31609
37980,23024
38811,7851
41912,39415
98342,7748
95302,20174
131360,46802
86827,6525
71894,13430
15183,2054
19427,54226
139869,31467
3147,49053
39077,34458
86316,44069
54129,35824
17210,27063
33862,7039
136052,573
37825,50228
17269,40344
115040,29066
108092,45384
91606,38930
59334,18158
93447,4296
115687,6441
126066,13322
48171,10037
69418,5804
143075,6441
953,3685
103314,31388
41241,22622
16252,26223
121702,5067
121686,41985
30499,31388
8565,39553
12263,31388
86282,42705
16252,26957
104573,1182
16637,18933
67519,49264
69917,13088
9426,13322
66079,26236
91039,9522
87651,5896
91606,51052
138086,26494
38413,50774
34904,28562
137256,31648
112778,20679
91606,28575
15110,38295
17742,41723
62447,47971
11202,39267
86282,43197
133181,50610
123244,23856
115925,53307
7601,52863
49444,47273
120925,7170
79231,23490
123050,3329
91606,44589
99285,20917
15110,31648
7601,37595
133919,17801
135055,12960
1880,47815
61566,43124
48337,45764
116366,33788
92346,21104
50005,37174
38639,18646
91606,9203
141576,6730
16252,53360
117330,33236
28076,12930
138022,33925
46137,10668
97490,15589
75623,1946
39972,16714
104573,51999
141451,26446
100229,37729
97050,50910
64714,34136
17779,10741
86820,45850
62307,20271
17269,42353
132265,53176
79421,19468
66079,35263
12698,42436
61161,44718
98776,35988
14342,44162
91606,10352
40050,49657
137406,13019
98673,28381
131223,19386
138950,6978
119565,2662
24743,17306
130923,47475
6340,28112
71193,3443
87048,1108
40185,9089
140464,44607
27427,37223
110810,18014
97262,5285
67720,6667
124642,2008
33865,7434
17340,38028
82629,18792
97866,23936
20385,47644
127001,10402
72679,18767
97427,40868
37415,26518
111419,25016
14342,10395
107259,31342
91615,1939
24850,33712
25805,18698
59530,4400
66079,7222
17340,23142
139281,2209
125737,52428
46306,46323
80873,8881
134585,8627
63601,23094
110598,426
114523,9033
137798,31465
46306,53730
72446,8738
125040,8393
135055,6015
110598,36938
140830,41502
12976,32391
61581,18709
25427,33296
87965,29796
73820,18709
135055,37752
39354,3270
67720,13592
136231,34571
38830,18709
135690,6809
127283,48998
28801,44632
139281,21422
43258,25637
43258,10556
63601,48780
104094,11578
37677,24865
40763,7752
113386,33525
72138,12635
50090,15889
77053,3270
28507,13873
11280,34080
104681,14090
953,28920
138279,49330
36370,21563
117330,54090
53125,4401
113386,49524
121702,590
87940,18221
55347,12868
12976,20752
82882,38033
123244,43270
79331,41810
107896,36537
29113,2336
19746,46792
87478,10618
117454,10618
103779,46393
87048,35193
7601,2355
39972,2355
54042,18896
45990,45128
110416,39160
71439,21504
65273,38791
121702,4758
1059,54264
112778,43355
138950,9065
110197,48208
132535,41455
33865,45140
92346,17039
108638,35342
127001,14510
100229,25913
39972,22911
121702,15377
17269,4755
60572,13777
20456,13777
121702,29834
14024,864
122741,16885
40763,32434
141095,48573
65273,25785
26014,3006
60922,37542
39914,31051
98776,3125
904,21539
108547,11264
100991,16665
122225,9484
88315,6222
140491,48925
58014,10647
47573,11130
74169,50189
904,12750
16252,20438
139281,12443
66344,51835
2125,50541
19637,3710
110810,34305
103779,26901
135055,22776
82505,15117
127,39826
7601,9507
91606,52054
43258,38139
139281,23411
131223,2140
63939,32254
58014,32254
100912,24339
55347,5586
40763,18066
87497,33124
55347,38368
20685,37727
7601,26538
113386,19400
11128,5681
46137,44948
142098,22588
12976,15740
39972,8048
80913,3605
24513,12180
74169,8347
90495,1323
63939,4091
51520,53162
88494,38962
50494,6452
127591,16413
85500,27634
63601,38368
36652,20817
39972,41564
6806,1641
130787,778
58014,12046
59492,14251
65630,50175
16252,22350
47112,26973
33865,14636
1059,22201
20385,52591
119957,20669
105304,39819
36422,41066
136857,16487
100229,34727
16760,13633
89096,53101
37825,51625
69917,16596
37825,39088
129579,18358
129994,2005
130923,16765
113702,42790
104573,44804
93672,1195
60408,4332
47112,33436
71193,40546
17742,26151
50894,7398
129995,44800
9362,2898
63505,36466
12307,23998
21620,42981
86282,12038
49429,31862
11084,45467
9921,4574
71193,3624
134585,19121
14342,23929
26233,19967
5766,52594
7601,30679
23696,21438
17269,9982
61133,9020
79421,14540
121009,40879
96653,17241
80275,48909
8167,31783
17830,1498
11128,22150
115040,3366
121702,23846
54970,50614
86282,31023
122225,49787
78927,25955
112212,41172
72446,16054
21920,48962
126066,32681
140590,6697
91606,42304
137722,4231
64657,32113
114690,36865
66384,30976
127591,39379
40050,20655
48616,4896
64269,16484
91606,28278
59825,17024
1059,54285
100105,42180
98776,45357
84950,9526
55347,2220
127591,6697
31858,9417
48616,39379
61133,49668
94591,28782
141451,12180
55347,6697
69019,34785
97739,19827
50005,17524
91606,216
93672,22614
72679,14337
24007,50235
142295,39677
87635,11025
47573,42151
31305,29769
98673,34616
91606,7110
66647,13482
27225,3297
126066,26275
69540,47708
109988,36814
46889,3917
4178,25751
105304,43115
63601,6697
31858,34565
113386,17041
28801,30135
138290,18581
95792,53826
67642,34142
116015,30773
47921,39165
138015,22421
24247,17228
32706,26137
101090,29508
73794,24312
19367,1894
93997,22564
15679,24982
44873,44225
52103,53341
66828,51210
72679,25894
72289,40412
10705,28938
23038,6949
67850,30064
139374,33095
111605,24101
2467,46249
7868,5031
90937,15188
138298,27992
70249,52169
61250,554
19367,44023
864,19395
96425,50346
20169,38967
80653,19036
47161,48274
96425,9828
102314,54090
100286,13676
116486,25751
105955,49330
16046,20906
133544,28920
23038,18327
23038,44037
72525,10618
122877,29953
61549,49947
23038,49330
27053,25751
108429,25751
28237,37293
81096,40290
27831,26301
62921,18131
72327,13380
26482,21494
106444,13380
125647,33198
45394,39620
67850,50222
100105,46029
115844,20705
98811,6265
101277,31972
91595,45528
119515,7642
110736,11432
131041,9145
91167,6697
9372,31023
23038,10961
8493,14775
28237,53781
88209,44681
83534,37640
102470,18793
70249,54000
140822,32254
83708,33937
136215,52956
105618,11339
115043,34183
118602,39392
11724,31587
116887,20067
142274,38039
93997,36828
40037,23935
124404,1360
98171,52482
57544,40246
63114,49816
43040,26673
27660,26227
87009,4754
100286,26194
107562,6348
43782,11567
93180,14155
132867,17421
115043,23081
44873,9572
118602,2376
90438,1436
115043,41787
95572,54283
135865,6044
65117,22221
53828,35543
105955,11438
128859,48963
23038,20684
122547,33803
55685,33525
27345,17513
41114,42180
137844,21547
106567,2360
13187,51610
2223,10326
87575,53671
123277,3341
18784,32009
119874,13601
119874,18005
134163,42180
47509,28243
3017,13612
137389,53208
45394,26743
2045,26593
115916,5247
78861,4211
104103,32843
95572,30911
27831,3435
14051,23142
28237,5042
46563,53223
115043,40040
64987,11181
28554,52072
100105,35742
86182,39379
134163,45921
66489,47975
83459,17119
38058,12635
48809,8007
120785,40785
138826,19722
99119,2220
3017,13544
91099,21852
51290,48313
120199,24235
83459,17513
90175,40452
36969,7352
32346,16233
33476,48592
88005,17513
36584,34707
1659,13933
122368,26386
18784,6687
31883,39970
138298,3303
89292,31538
128881,5046
864,52548
73620,53715
71789,13630
51737,1771
86188,23788
143340,15811
40215,22688
128206,312
48933,27038
138290,47999
91078,36351
1233,39804
100336,47746
31094,10178
10136,22019
105955,39555
126512,12764
108839,15554
98171,49582
89166,21665
136392,26523
136097,42121
73277,12710
114704,32230
43875,29165
73794,15587
50828,44919
120666,25143
66489,33547
11860,48832
28237,48832
85010,50206
57964,11295
85585,36470
82673,54112
95572,26247
3017,1443
38481,33251
100286,33343
119874,31467
52706,1498
120004,1498
30507,41641
80653,22835
91606,25973
122368,19894
101365,35403
83682,49518
61682,31774
11471,26018
33472,51863
40788,8915
21653,27640
97328,4574
28436,17513
76614,21426
130792,52169
70037,1498
126655,37170
12706,52552
3017,8293
83708,14807
79287,49869
23038,19652
18587,23991
9372,29191
88616,30906
30887,40531
24316,24877
23038,2692
136284,3638
137389,30416
27838,1195
23038,21326
23038,10872
73620,52498
11304,16119
58590,36865
23038,37013
23038,33694
67850,6922
12350,43304
120766,50132
8829,19271
59805,51619
32205,53292
23038,49944
7229,14836
2045,46398
124001,20958
124161,37138
115043,30883
42760,50086
107048,18646
102741,44804
119758,30234
73240,49953
134114,39639
27345,42436
130359,22451
111555,28733
71908,31541
108839,12961
143340,15553
15615,32634
33476,46287
133544,8672
4623,18661
91595,46205
81981,48823
53988,50716
3017,42522
83708,3001
143340,42522
12350,14433
3017,16040
3017,7918
83930,27711
22047,12169
110355,48790
129506,35667
54748,3658
97050,28430
3017,30436
3691,11323
119506,32649
80653,2496
67850,40013
112992,6644
51290,12782
46042,14926
123631,42203
105955,17229
52722,48368
127789,41556
82124,4727
112076,35667
71908,25226
107562,9658
18784,12151
4623,40382
134163,47944
135691,33401
67850,27711
95572,19791
13406,19791
97391,34546
1659,52741
120109,7110
98171,5252
140482,34453
3017,51916
116887,22322
137276,7331
34368,15678
44240,6157
93094,14190
123554,48445
11724,38295
84157,25814
123277,21725
33476,50829
143340,37406
138826,50614
131924,52959
123277,44820
17832,38198
50457,2560
74255,31627
40215,32041
120785,22000
105870,29625
123277,25991
71927,11670
19367,17034
83708,5071
101541,1275
137389,14925
64987,632
84651,7241
84157,11885
67850,50774
141824,53470
101024,20961
56931,30233
133718,17067
41202,20961
105955,5020
58646,50230
105618,40372
133718,46349
23038,9926
94022,34136
3017,40696
45914,12978
16316,29388
31629,6697
117666,25751
82124,49668
55907,21061
19367,24868
125207,21256
32063,45858
39125,43650
88373,20127
128372,31108
91460,44884
97391,13672
134163,50769
136449,45858
122877,17368
111364,4467
64987,53473
83682,28485
1659,25407
83983,28299
9442,46418
57578,53592
120199,54264
131427,48643
31883,33889
81900,13777
77882,12849
38589,45550
133544,17283
111555,14830
3017,3285
120398,46418
57984,49234
63221,24368
130598,48016
21582,45955
101927,25300
36112,38791
98812,20127
64292,42337
6800,28485
69093,46418
98739,6697
10705,31648
21649,48836
76614,11574
101120,6697
121714,24900
88373,28485
94005,32062
65396,3285
113033,46418
3192,22943
88315,32564
83534,30485
82124,53167
93126,9683
34368,23465
84651,31818
118602,46247
45305,5667
67850,24505
36189,52370
46734,34200
68070,52124
118602,12946
52966,49649
61277,40177
125876,41072
77607,38713
88373,15415
3017,44156
115043,39818
22102,13777
33936,13777
32063,16521
132464,31995
138146,4367
116272,30358
89166,53582
4676,1711
6948,20961
23843,2054
71273,53561
36391,50162
17413,4288
77616,19720
58359,13430
47561,41730
138638,10669
34006,2176
130668,22614
117140,4114
55909,8965
106444,16033
65176,20302
86454,47975
116002,30607
82492,38062
45251,12635
71067,23483
100837,26101
87207,51619
80257,41934
100201,37406
15615,29337
95946,8073
52965,40568
27174,15536
15751,41934
8565,4837
66511,53429
90089,44836
89463,43540
47204,30089
107283,46307
88264,3548
12596,1498
71344,45826
80737,42679
55104,35896
55222,35367
82829,47718
109288,18339
122497,32435
28849,28236
116050,46307
4676,10170
78759,22122
72976,41546
78528,52428
132239,17513
74478,40452
73959,6441
17413,6525
58489,54239
106920,8180
135375,25076
15925,47271
33982,19207
137716,51619
94794,8919
36454,52370
65176,19165
51721,14222
82307,44934
106589,17513
91039,37953
88209,11643
94454,49925
109217,6644
142002,13789
32845,4783
80411,40452
108056,21995
135929,5946
91039,979
71067,50489
137579,11921
47664,52124
130829,53189
78471,27888
10568,25713
25377,51190
30984,19460
99302,20480
65589,21816
102275,26874
140090,37282
117376,17513
31728,13430
124887,4688
119399,45719
4676,14857
12976,5858
126255,50774
5511,39600
31333,40511
56078,2464
86288,27259
82265,8391
65589,50774
92817,14349
88485,42869
59327,22038
117769,40583
55909,14489
141141,8801
141141,6054
23833,27663
58489,12925
26566,6967
105709,18632
72976,12213
102026,1303
140830,25866
82307,23056
111150,18709
51603,19419
89463,1210
19452,26673
82492,1307
65774,20557
82492,12093
54596,31648
24713,30747
115851,20330
125194,5955
20268,42879
3746,32014
14881,27711
81481,33124
8488,36339
109271,41810
96474,3828
82492,27523
42937,53832
4271,5729
111383,42992
94254,34243
47561,32623
118297,13633
72976,37158
82873,45946
59753,33384
36391,33508
55222,29572
44958,35466
76460,46187
3952,14231
78180,13633
96404,28129
14982,42485
30698,32645
124887,3449
44620,3449
121040,2951
72976,4460
142770,16426
82307,38412
65774,24337
5027,32363
5409,53781
123407,31325
89463,44681
12596,45467
108544,45467
50418,6034
140438,49519
53682,3710
31333,7530
4676,189
86730,6297
79199,27963
7869,23768
52400,21274
23604,12153
41857,28134
88315,26364
27790,30856
115873,25751
135929,42617
116053,25841
91039,13273
78759,14665
18678,33780
109830,29247
58279,18896
28770,31656
133404,13777
100837,13777
13648,15138
62929,6697
102123,20793
71816,833
27790,40386
137479,38013
108578,20359
72679,31962
22908,10618
51315,16853
58935,46792
139879,38823
49188,15574
124668,16017
23696,39064
119399,53919
61407,47827
45394,37318
38540,27439
95946,27223
123664,42671
138638,36652
77434,9554
140541,28610
114204,30725
82307,32877
59317,15166
54596,51825
38035,16803
140541,2560
59057,30906
51721,43972
124887,29335
15751,42715
7649,33809
93155,22059
34080,39687
66246,3400
79052,2291
9157,19324
8488,3400
71733,38829
10935,34802
125066,46794
108882,21356
38302,21083
113319,37214
112565,52499
8437,48234
36391,2692
123487,21663
47561,45631
64946,5668
141610,43898
79161,11480
31587,33007
334,43297
143121,46408
26515,51619
130830,3192
99408,51619
69523,32862
140722,21326
113379,29421
15169,40060
119399,7876
51721,5405
131717,36632
119399,21326
59753,39267
135929,28789
18552,36876
106444,11499
141141,37185
125896,50448
18552,38194
37203,8036
119399,49823
135080,4057
47483,7786
80411,6023
23843,11225
30984,25660
30558,51143
5027,31632
135080,49308
38765,49242
36614,6730
58279,50756
133402,38368
111621,32632
4676,45019
17949,52941
91039,19953
127282,29252
106676,35089
90250,25676
78759,8649
87084,26708
112389,32058
18516,7874
140438,4404
4676,20712
51617,25560
54596,32230
119399,37569
84753,31213
71733,8193
23843,17547
3638,31816
11280,12184
125501,31581
133402,42436
59652,12433
29635,17804
116761,32589
36191,31361
55248,15576
20268,21645
73794,40405
27924,3917
82492,41404
127789,13495
139079,4745
3638,32170
82492,47835
13648,3270
101315,37695
60772,32167
129136,34788
19313,4691
1723,17014
127126,41745
75978,10690
44991,7187
116673,30824
124053,20993
38315,36016
45251,6488
135834,42730
45478,21504
29635,9820
4676,46217
30558,35727
95214,16738
57182,20049
77616,17810
95946,7110
61766,20616
135929,20970
69622,36814
101315,22097
23604,9033
4676,13280
65589,31542
116610,5727
28849,46029
32845,44804
47268,9397
79102,19512
64801,21504
52965,9484
102850,13195
10408,10961
47561,33551
89849,41263
12427,6720
96865,51484
117233,31464
93613,47575
3225,17392
51022,19828
30558,46340
125066,27441
45725,12253
143168,40631
39476,26375
82979,15465
45676,49234
67017,26290
75906,39379
12520,20127
21573,5311
103301,31927
7072,29026
98938,20127
37246,30950
108154,39379
61605,39970
73961,4814
107389,47271
80354,41178
91805,6697
104509,36782
125066,47827
87228,296
29457,26494
3319,44949
93789,22350
15615,45506
39476,31495
37056,28855
16822,52599
42018,29431
117474,42180
79149,52160
103424,37211
7148,6697
28213,20176
40259,15678
102490,5020
2025,37155
89655,30485
44465,26058
125772,24976
95777,18709
15615,23338
61052,11704
135231,40452
72288,24640
49761,53123
43118,52001
71019,6067
39476,5781
58668,53383
128995,33812
128425,45145
128995,33547
109740,38844
126371,35200
15705,9856
58865,9856
1993,20728
11654,48946
81424,16497
12976,38481
60432,25991
75976,1218
120022,17177
66488,20223
10136,9763
47566,11480
37056,29551
21573,2560
137872,26234
9388,17513
15993,6023
38836,35304
29457,15977
108549,9351
36087,39968
61052,35566
10774,46783
11654,23862
55431,26278
115433,36642
30558,42722
135231,19321
139619,13430
69084,22122
83905,29180
125066,17170
47651,11833
39703,45781
46152,7813
73969,31528
5838,9709
135763,47971
15052,19791
46209,20127
123537,5020
16346,44473
47566,20127
106814,3710
95542,42506
75906,41915
48313,50936
79862,39379
50935,6206
123500,16335
66427,3307
142112,26278
29040,19722
116069,20679
129123,19098
96250,24820
122905,8510
107099,20679
34950,2340
135231,26992
5331,16367
46066,19722
97050,2864
53600,20679
23919,9447
11654,3710
52594,28331
120845,35836
130747,3355
87764,46131
2025,27888
30553,10281
12976,35708
59339,13715
79149,3285
3015,23998
111429,29508
27748,2560
45725,4827
51824,43883
22022,16821
115433,19033
105531,28303
7513,25560
125066,48456
4405,32589
123664,12755
41167,35109
38836,33363
58865,33363
1171,19200
67850,50448
140824,759
117358,53900
3783,44596
123664,13993
18277,35110
25816,1469
113985,25093
100459,1251
21573,19827
63156,36347
127201,50448
140678,12542
48143,25940
126371,21132
128395,42056
48452,40051
29457,8081
102812,47589
125772,14483
30558,10211
123664,14871
21573,16299
47566,33694
14454,34027
39544,39777
73794,5850
100974,25560
45725,9366
33159,52591
70842,51619
3225,6126
125066,764
34391,48977
45725,3948
27207,39965
91509,5071
79968,20442
137091,33163
72288,6825
108936,9852
70625,7554
9716,40630
41690,25560
127894,37931
104859,40784
59772,28551
95542,18533
61052,28336
45509,30455
45725,17982
69000,1757
45725,5722
103424,22635
36072,52377
78502,24328
69019,36102
41989,50287
104948,26771
135763,10376
84187,10222
54129,12877
47566,19006
129362,51619
48751,46561
30558,1742
82332,9397
138438,9315
30558,16096
30553,21950
28348,7696
2107,11082
4739,837
86420,32957
72976,35226
116069,50175
138809,52770
55286,40221
79862,30070
99930,6697
114628,20325
129904,17266
108766,37077
55286,26566
99930,50907
91880,39777
53396,3427
133934,32415
91175,4696
75079,18262
138438,44576
58865,11962
81096,36922
91175,20961
130130,30516
3792,45091
31846,6702
48710,9157
49501,30906
95480,10956
108752,4312
28348,49030
33159,14995
140522,32671
63156,17138
118752,26280
24272,21999
72288,50820
88842,52017
51037,28418
125066,2802
69508,28112
7072,38584
7072,43969
71014,3582
18678,24870
127201,32804
4739,2692
42215,18753
110078,25248
86378,42525
41690,16746
105531,8605
80354,49663
49680,47914
99930,9397
97050,10669
12745,6697
140522,9463
50119,35333
11654,43693
30553,38483
99481,9397
68557,35831
52856,22835
127132,31893
45725,1078
55286,33204
133934,9606
63995,11931
49778,6485
125585,25402
47651,43373
40713,21123
66661,18753
59339,4422
67017,42812
48452,36485
99946,15678
117413,14572
137091,16157
3952,27068
109114,47982
39173,47790
137091,17859
86420,39461
21138,42790
129010,21504
30558,4530
132906,14925
19201,25751
119962,2560
118505,36471
91606,53553
128471,41341
3225,23302
16540,5003
133934,2387
74008,28396
56074,23741
34818,49684
100459,32496
11654,28396
73961,29029
119095,47392
40816,6666
97419,24240
120301,9926
11128,4872
132348,25751
69438,1365
99946,40058
28481,21504
143122,28396
35174,4091
3792,17132
69565,5483
15007,25751
82979,12290
119095,43544
48973,25751
121285,51239
117413,35387
5331,31864
21438,16405
59772,42217
5641,28396
121285,38368
46152,4057
54442,31862
19291,52169
20692,16223
132496,17971
84606,24806
1508,47076
32650,28396
3319,9317
108766,1365
105140,34522
37056,6348
136519,53930
84502,45467
133934,13693
24292,31652
84494,21504
133949,51904
35174,11440
66427,23166
42180,12863
125772,2005
127301,6157
72686,18507
15615,26775
13840,13563
69000,38405
58865,20223
3225,36030
45725,16076
140817,37895
80660,32014
41167,49737
118776,21504
68557,17885
91509,2464
17669,8175
97560,28415
137417,50187
3783,216
87134,27711
20494,40524
15615,19359
110134,28298
6585,39635
59078,48155
108766,37351
109114,44564
48110,28920
100974,25211
41989,1977
19291,3917
41167,25369
114805,40490
123416,26161
68773,11191
39476,30161
12013,46161
96250,46938
74983,44651
56640,11424
11654,3917
75905,26523
101510,1046
59883,44820
45242,50101
72679,4322
31193,24283
78822,21412
12976,9976
81475,26281
62305,13019
19853,21966
93710,21627
43503,34638
79094,26860
28289,30711
58957,31862
8141,19336
127403,53477
90201,38660
91433,25751
5551,39014
115741,7304
78822,43926
52428,16853
99845,19827
97029,20889
6419,36865
79094,6462
19853,47446
64757,4948
6342,5487
46918,5023
142343,47083
9898,39677
45615,50610
124553,36347
42483,42180
72568,16780
128934,6134
65583,7124
79845,32014
125772,52951
49552,41950
78822,39335
135490,2124
40451,48285
51228,25409
69438,29261
125772,40720
139384,44597
17193,45467
44001,23196
18843,9898
1487,34044
78822,1215
73221,42627
6176,48285
104898,7223
69019,24668
64696,30236
128934,5262
22874,44063
39228,17715
82002,52568
73495,10981
101619,33176
93710,10203
53906,48285
64757,6839
10172,1323
78822,6187
3564,26818
94799,19964
74032,15074
40164,41675
36391,296
117431,49651
