user ID,bundle ID,timestamp
750,1540,1383091200
750,1541,1383091200
751,474,1382832000
752,106,1382659200
753,747,1382572800
753,748,1382572800
754,781,1382054400
755,369,1381968000
755,370,1381968000
755,371,1381968000
756,76,1381795200
757,782,1381708800
757,783,1381708800
758,1204,1379894400
759,815,1379894400
759,816,1379894400
760,1181,1379635200
760,1221,1383264000
760,1222,1383264000
761,283,1379548800
761,284,1379548800
762,947,1379116800
762,948,1379116800
762,949,1379116800
762,950,1379116800
762,951,1379116800
763,1171,1378252800
763,1172,1378252800
763,1173,1378252800
764,913,1378252800
764,914,1378252800
764,915,1378252800
764,916,1378252800
765,190,1377475200
765,191,1377475200
766,4,1377043200
767,1217,1376006400
767,1218,1376006400
767,1219,1376006400
768,1078,1375920000
768,1079,1375920000
768,1080,1375920000
769,259,1375401600
770,186,1374624000
770,187,1374624000
771,1681,1374364800
771,1682,1374364800
771,1683,1374364800
772,231,1374364800
772,232,1374364800
772,233,1374364800
772,234,1374364800
772,235,1374364800
773,514,1373932800
773,515,1373932800
774,712,1373587200
774,713,1373587200
775,758,1405036800
776,1062,1405036800
777,30,1404691200
777,31,1404691200
777,32,1404691200
777,33,1404691200
778,1268,1404345600
778,1269,1404345600
778,1270,1404345600
779,1272,1404172800
779,1273,1404172800
779,1274,1404172800
779,1275,1404172800
779,1276,1404172800
780,1531,1404086400
780,1532,1404086400
781,1512,1404000000
782,1669,1403913600
782,1670,1403913600
783,806,1401667200
783,807,1401667200
784,744,1401580800
784,745,1401580800
784,746,1401580800
785,787,1400457600
785,788,1400457600
785,789,1400457600
785,790,1400457600
786,1141,1400371200
787,303,1400112000
787,304,1400112000
788,536,1400112000
788,537,1400112000
788,538,1400112000
789,448,1398643200
790,818,1398556800
790,819,1398556800
791,1561,1397692800
791,1562,1397692800
791,1563,1397692800
791,1564,1397692800
792,372,1397174400
792,373,1397174400
792,374,1397174400
792,375,1397174400
792,376,1397174400
792,377,1397174400
793,1736,1396483200
793,1737,1396483200
794,983,1395705600
794,984,1395705600
795,333,1395532800
795,334,1395532800
795,335,1395532800
796,1577,1395187200
796,1578,1395187200
796,1579,1395187200
797,1565,1395100800
798,1090,1394409600
798,1091,1394409600
798,1092,1394409600
798,1093,1394409600
798,1094,1394409600
799,1151,1393027200
800,672,1392854400
801,1526,1392163200
802,1515,1391817600
802,1516,1391817600
803,1178,1391644800
803,1179,1391644800
804,1537,1391644800
804,1538,1391644800
804,1539,1391644800
805,534,1391558400
805,535,1391558400
806,1587,1391472000
806,1588,1391472000
806,1589,1391472000
806,1590,1391472000
807,502,1390694400
808,1063,1390608000
809,351,1390435200
809,352,1390435200
809,353,1390435200
810,11,1390262400
810,12,1390262400
810,13,1390262400
811,1688,1390003200
811,1689,1390003200
811,1690,1390003200
811,1691,1390003200
811,1692,1390003200
812,1507,1390003200
812,1508,1390003200
813,628,1389484800
813,629,1389484800
813,630,1389484800
813,631,1389484800
813,632,1389484800
814,1712,1389484800
814,1713,1389484800
815,1419,1389484800
815,1420,1389484800
816,1644,1389484800
816,1645,1389484800
817,1017,1388188800
817,1018,1388188800
818,397,1387929600
818,398,1387929600
818,399,1387929600
819,1381,1387756800
820,1152,1387670400
821,1460,1387065600
822,1400,1386547200
822,1401,1386547200
822,1402,1386547200
822,1403,1386547200
822,1404,1386547200
823,704,1386028800
823,705,1386028800
823,706,1386028800
824,316,1385942400
824,317,1385942400
824,318,1385942400
825,393,1385596800
825,394,1385596800
826,887,1385078400
826,888,1385078400
826,889,1385078400
827,503,1383955200
828,946,1382918400
829,1760,1382832000
829,1761,1382832000
830,721,1382659200
831,1493,1382486400
831,1494,1382486400
831,1495,1382486400
831,1496,1382486400
832,717,1382486400
832,718,1382486400
832,719,1382486400
832,720,1382486400
833,840,1381968000
833,841,1381968000
833,842,1381968000
833,843,1381968000
834,855,1381449600
834,856,1381449600
835,310,1381363200
835,311,1381363200
836,1677,1380844800
836,1678,1380844800
836,1679,1380844800
836,1680,1380844800
836,119,1404777600
837,1776,1380153600
837,1777,1380153600
838,1707,1379548800
838,1708,1379548800
838,1709,1379548800
838,1710,1379548800
838,1711,1379548800
839,696,1379376000
840,659,1379289600
841,184,1379203200
842,1245,1374796800
842,1246,1374796800
843,1464,1405814400
843,1465,1405814400
844,100,1404518400
845,994,1403913600
845,995,1403913600
846,663,1403049600
846,664,1403049600
846,665,1403049600
847,160,1402444800
847,161,1402444800
848,1264,1400630400
849,1038,1400457600
849,1039,1400457600
850,493,1399161600
850,494,1399161600
850,495,1399161600
850,496,1399161600
850,497,1399161600
851,683,1395878400
851,684,1395878400
851,685,1395878400
851,686,1395878400
851,687,1395878400
852,1314,1395273600
852,1315,1395273600
853,1614,1394841600
853,1615,1394841600
854,1283,1394755200
855,883,1394409600
855,884,1394409600
856,1284,1394236800
857,1033,1394150400
858,1638,1391558400
859,242,1391558400
859,243,1391558400
859,244,1391558400
859,245,1391558400
860,118,1389830400
861,1069,1388966400
861,1070,1388966400
861,1071,1388966400
862,107,1388793600
862,108,1388793600
862,109,1388793600
863,1339,1388275200
863,1340,1388275200
863,1341,1388275200
864,1187,1386201600
864,1188,1386201600
865,700,1385769600
865,701,1385769600
865,702,1385769600
865,703,1385769600
866,147,1385683200
866,148,1385683200
867,1416,1384992000
868,1580,1383696000
868,1581,1383696000
869,618,1381536000
869,619,1381536000
870,1117,1377734400
870,1118,1377734400
870,1119,1377734400
870,1120,1377734400
870,1121,1377734400
871,1406,1376524800
871,1407,1376524800
871,1408,1376524800
871,1409,1376524800
871,1410,1376524800
872,1602,1376265600
873,16,1375660800
873,17,1375660800
874,302,1375142400
875,357,1374624000
876,479,1373760000
876,480,1373760000
877,20,1373587200
877,21,1373587200
878,1482,1373155200
