item ID,categories
111909,"[[Clothing, Shoes & Jewelry,Women,Handbags & Wallets,Top-Handle Bags],[Clothing, Shoes & Jewelry,Women,Handbags & Wallets,Shoulder Bags]]"
22619,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,C,Clarks],[Clothing, Shoes & Jewelry,Women,Shoes,Mules & Clogs]]"
48862,"[[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Amazon Curated Collection],[Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Earrings,Stud],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty],[Clothing, Shoes & Jewelry,Test Women AAQ]]"
40035,"[[Clothing, Shoes & Jewelry,Women,Accessories,Scarves & Wraps,Fashion Scarves]]"
192147,"[[Clothing, Shoes & Jewelry,Women,Accessories,Scarves & Wraps,Wraps & Pashminas]]"
151098,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual],[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Wear to Work],[Clothing, Shoes & Jewelry,Women,Petite,Dresses,Casual],[Clothing, Shoes & Jewelry,Women,Petite,Dresses,Wear to Work]]"
236622,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Clothing,Women,Tops & Tees,T-Shirts]]"
52299,"[[Clothing, Shoes & Jewelry,Women,Clothing,Skirts,Casual]]"
236623,"[[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Tunics]]"
71353,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
49249,"[[Clothing, Shoes & Jewelry,Boot Shop,Women,Fashion,Combat],[Clothing, Shoes & Jewelry,Women,Shoes,Boots]]"
236624,"[[Clothing, Shoes & Jewelry,Jewelry Outlet],[Clothing, Shoes & Jewelry,Wedding Party Gifts,Gifts for the Bride],[Clothing, Shoes & Jewelry,Wedding Party Gifts,Gifts for the Bridesmaids],[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Necklaces & Pendants]]"
36911,"[[Sports & Outdoors,Equestrian Sports],[Clothing, Shoes & Jewelry,Ariat],[Clothing, Shoes & Jewelry,Men,Clothing,Jeans]]"
31016,"[[Sports & Outdoors,Clothing],[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Blouses & Button-Down Shirts],[Clothing, Shoes & Jewelry,Women,Petite,Tops & Tees,Blouses & Button-Down Shirts,Button-Down Shirts]]"
117778,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Work Wear & Uniforms,Clothing,Medical,Women,Scrub Tops]]"
236625,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,D,Durango],[Clothing, Shoes & Jewelry,Boot Shop,Men,Outdoor & Work,Work & Safety],[Clothing, Shoes & Jewelry,Men,Shoes],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Work Wear & Uniforms,Shoes,Men,Industrial & Construction]]"
5568,"[[Sports & Outdoors,Clothing,Women,Shirts],[Clothing, Shoes & Jewelry,Women,Clothing,Active,Active Shirts & Tees],[Clothing, Shoes & Jewelry,Women,Juniors,Active,Active Shirts & Tees]]"
179527,"[[Clothing, Shoes & Jewelry,Women,Clothing],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Work Wear & Uniforms,Clothing,Medical,Women,Scrub Tops]]"
106698,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Work Wear & Uniforms,Clothing,Medical,Women,Scrub Bottoms]]"
166319,"[[Sports & Outdoors,Clothing,Women,Pants],[Clothing, Shoes & Jewelry,C,Calvin Klein],[Clothing, Shoes & Jewelry,Women,Clothing,Active,Active Pants]]"
206844,"[[Sports & Outdoors,Clothing,Women,Shorts],[Clothing, Shoes & Jewelry,C,Calvin Klein],[Clothing, Shoes & Jewelry,Women,Clothing,Active,Active Shorts],[Clothing, Shoes & Jewelry,Women,Petite,Active,Active Shorts]]"
147357,"[[Sports & Outdoors,Clothing,Men,Socks],[Clothing, Shoes & Jewelry,Men,Clothing,Socks,Casual Socks],[Clothing, Shoes & Jewelry,Men,Big & Tall]]"
225261,"[[Sports & Outdoors,Clothing],[Clothing, Shoes & Jewelry,Men,Clothing,Active,Active Shirts & Tees],[Clothing, Shoes & Jewelry,Men,Big & Tall]]"
45526,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,T,Teva],[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
212899,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,T,Teva],[Clothing, Shoes & Jewelry,Men,Shoes,Sandals],[Clothing, Shoes & Jewelry,Men,Shoes,Athletic,Sport Sandals]]"
135980,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,D,Dearfoams],[Clothing, Shoes & Jewelry,Women,Shoes,Slippers]]"
107564,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,Women,Shoes,Pumps]]"
77550,"[[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
142351,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,V,Volatile],[Clothing, Shoes & Jewelry,Boot Shop,Women,Fashion,Riding],[Clothing, Shoes & Jewelry,Boot Shop,Women,Fashion,Motorcycle],[Clothing, Shoes & Jewelry,Women,Shoes,Boots]]"
203902,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,C,Clarks],[Clothing, Shoes & Jewelry,Comfort Shoes],[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
28653,"[[Clothing, Shoes & Jewelry,Baby,Baby Boys,Shoes,Sneakers]]"
110535,"[[Clothing, Shoes & Jewelry,Baby,Baby Girls,Accessories,Tights]]"
236626,"[[Clothing, Shoes & Jewelry,R,Ray-Ban],[Clothing, Shoes & Jewelry,Women,Accessories,Sunglasses & Eyewear Accessories,Sunglasses]]"
14927,"[[Clothing, Shoes & Jewelry,Gemstones],[Clothing, Shoes & Jewelry,Women,Jewelry,Fine,Earrings,Stud],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
137727,"[[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Bras,Everyday Bras],[Clothing, Shoes & Jewelry,Women,Petite,Intimates,Bras,Everyday Bras]]"
236627,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Necklaces & Pendants]]"
113355,"[[Clothing, Shoes & Jewelry,Men,Clothing,Sweaters,Pullovers]]"
209669,"[[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Bras,Sports Bras],[Clothing, Shoes & Jewelry,Women,Petite,Intimates,Bras,Sports Bras],[Clothing, Shoes & Jewelry,Women,Plus-Size]]"
108847,"[[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Bras,Minimizers],[Clothing, Shoes & Jewelry,Women,Plus-Size,Intimates,Bras,Everyday Bras],[Clothing, Shoes & Jewelry,Women,Plus-Size,Intimates,Bras,Minimizers]]"
223079,"[[Clothing, Shoes & Jewelry,Men,Clothing,Active]]"
98462,"[[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Tunics]]"
224250,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Clothing,Women,Leggings]]"
116630,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Necklaces & Pendants]]"
52228,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Necklaces & Pendants],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Jewelry Accessories,Jewelry Boxes & Organizers]]"
73514,"[[Sports & Outdoors,Fan Shop,Jewelry & Watches],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry]]"
79298,"[[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Tunics]]"
155526,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
48588,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
14528,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses]]"
174740,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual],[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Night Out & Cocktail],[Clothing, Shoes & Jewelry,Women,Petite,Dresses,Casual],[Clothing, Shoes & Jewelry,Women,Petite,Dresses,Night Out & Cocktail]]"
54356,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses]]"
89100,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
174655,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
87377,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,World Apparel]]"
180145,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Jackets & Coats,Down & Down Alternative]]"
167151,"[[Clothing, Shoes & Jewelry,D,Dreams],[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Sleep & Lounge,Nightgowns & Sleepshirts],[Clothing, Shoes & Jewelry,Women,Plus-Size,Sleep & Lounge,Nightgowns & Sleepshirts]]"
140017,"[[Clothing, Shoes & Jewelry,Women,Clothing,Active],[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Panties,Hipsters],[Clothing, Shoes & Jewelry,Women,Petite,Active],[Clothing, Shoes & Jewelry,Women,Petite,Intimates,Panties,Hipsters],[Clothing, Shoes & Jewelry,Women,Plus-Size,Intimates]]"
128278,"[[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Bras,Everyday Bras],[Clothing, Shoes & Jewelry,Women,Petite,Intimates,Bras,Everyday Bras],[Clothing, Shoes & Jewelry,Women,Plus-Size,Intimates,Bras,Everyday Bras]]"
42642,"[[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Panties,Hipsters]]"
187213,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,World Apparel]]"
104147,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,S,Stride Rite],[Clothing, Shoes & Jewelry,Girls,Shoes,Sneakers],[Clothing, Shoes & Jewelry,Boys,Shoes,Sneakers]]"
95595,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,Costumes,Kids & Baby,Girls]]"
103500,"[[Clothing, Shoes & Jewelry,Women,Shoes,Slippers]]"
236628,"[[Clothing, Shoes & Jewelry,S,Skechers],[Clothing, Shoes & Jewelry,Comfort Shoes],[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
94880,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Rings]]"
236629,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Rings]]"
46914,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,More Accessories]]"
158222,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Shoe Care & Accessories]]"
133023,"[[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Blouses & Button-Down Shirts]]"
236630,"[[Clothing, Shoes & Jewelry,D,dollhouse],[Clothing, Shoes & Jewelry,Women,Clothing,Coats & Jackets,Trench & Rain],[Clothing, Shoes & Jewelry,Women,Juniors,Coats & Jackets,Trench & Rain]]"
217663,"[[Clothing, Shoes & Jewelry,Women,Handbags & Wallets,Top-Handle Bags],[Clothing, Shoes & Jewelry,Girls],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Band & Music Fan,Accessories],[Clothing, Shoes & Jewelry,Luggage & Travel Gear]]"
82005,"[[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Bras,Everyday Bras],[Clothing, Shoes & Jewelry,Women,Petite,Intimates,Bras,Everyday Bras],[Clothing, Shoes & Jewelry,Women,Plus-Size]]"
26878,"[[Sports & Outdoors,Clothing,Women,Shirts,T-Shirts],[Clothing, Shoes & Jewelry,Women,Clothing,Active,Active Shirts & Tees]]"
188812,"[[Sports & Outdoors,Equestrian Sports,Riding Boots],[Clothing, Shoes & Jewelry,Women,Shoes,Athletic]]"
139413,"[[Clothing, Shoes & Jewelry,Women,Jewelry,Fine,Necklaces,Pendants],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
236631,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Brooches & Pins]]"
92580,"[[Clothing, Shoes & Jewelry,Men],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
2108,"[[Clothing, Shoes & Jewelry,Women,Jewelry,Fine,Necklaces,Pendants],[Clothing, Shoes & Jewelry,Women,Jewelry,Religious,Necklaces & Pendants,Pendants],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
181610,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,Women,Shoes,Flats]]"
119401,"[[Clothing, Shoes & Jewelry,Women,Shoes,Flats]]"
234377,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Clothing,Women,Tops & Tees,T-Shirts],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Clothing,Men,Shirts,T-Shirts]]"
164183,"[[Clothing, Shoes & Jewelry,K,Kenneth Cole REACTION],[Clothing, Shoes & Jewelry,Women,Accessories,Wallets, Card Cases & Money Organizers,Wallets]]"
236632,"[[Clothing, Shoes & Jewelry,Men,Jewelry,Necklaces],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
65025,"[[Clothing, Shoes & Jewelry,New Arrivals],[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Fashion Watches],[Clothing, Shoes & Jewelry,Available for International Shipping],[Clothing, Shoes & Jewelry,D,Diesel],[Clothing, Shoes & Jewelry,Diesel Watches],[Clothing, Shoes & Jewelry,Men,Watches,Wrist Watches],[Clothing, Shoes & Jewelry,Men,Surf, Skate & Street,Watches,Wrist Watches],[Clothing, Shoes & Jewelry,Women's Luxury Brands]]"
236633,"[[Clothing, Shoes & Jewelry,E,Ecko Unltd.],[Clothing, Shoes & Jewelry,Men,Clothing,Fashion Hoodies & Sweatshirts],[Clothing, Shoes & Jewelry,Men,Big & Tall]]"
31683,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Watch Accessories,Cabinets & Cases]]"
32216,"[[Clothing, Shoes & Jewelry,K,Kenneth Cole REACTION],[Clothing, Shoes & Jewelry,Women,Accessories,Wallets, Card Cases & Money Organizers,Wallets]]"
73128,"[[Clothing, Shoes & Jewelry,Women]]"
236634,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,Women,Shoes,Pumps]]"
94857,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Night Out & Cocktail],[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Special Occasion]]"
129849,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,Women,Shoes,Flats]]"
236635,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,More Accessories,Men]]"
236636,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Night Out & Cocktail],[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Special Occasion]]"
136819,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Dresses,Special Occasion]]"
236637,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Night Out & Cocktail],[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Special Occasion]]"
61384,"[[Clothing, Shoes & Jewelry,Pearl Jewelry],[Clothing, Shoes & Jewelry,Women,Jewelry,Fine,Necklaces,Pendants],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
39834,"[[Clothing, Shoes & Jewelry,Antique & Estate Jewelry,Contemporary,Earrings],[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Amazon Curated Collection],[Clothing, Shoes & Jewelry,Women,Jewelry,Fine,Earrings,Drop & Dangle],[Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Earrings,Drop & Dangle],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty],[Clothing, Shoes & Jewelry,Test Women AAQ]]"
172359,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,D,Dearfoams],[Clothing, Shoes & Jewelry,Women,Shoes,Slippers]]"
190996,"[[Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Earrings,Drop & Dangle],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
206816,"[[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Amazon Curated Collection],[Clothing, Shoes & Jewelry,Women,Jewelry,Fine,Rings],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
236638,"[[Clothing, Shoes & Jewelry,Women,Jewelry,Fine,Earrings,Drop & Dangle],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
122499,"[[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Shop by Designer],[Clothing, Shoes & Jewelry,Boutique Designer Jewelry],[Clothing, Shoes & Jewelry,Women,Jewelry,Fashion],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
70727,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses],[Clothing, Shoes & Jewelry,Women,Petite,Dresses]]"
181323,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,P,Puma],[Clothing, Shoes & Jewelry,Street, Surf & Skate],[Clothing, Shoes & Jewelry,Women,Shoes,Fashion Sneakers]]"
86366,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,C,Cocobelle],[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
81970,"[[Clothing, Shoes & Jewelry,Women]]"
130738,"[[Clothing, Shoes & Jewelry,Men,Clothing,Socks,Casual Socks],[Clothing, Shoes & Jewelry,Men,Big & Tall]]"
138342,"[[Clothing, Shoes & Jewelry,Women,Petite,Tops & Tees,Knits & Tees],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Clothing],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Band & Music Fan,T-Shirts]]"
136224,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Earrings]]"
235736,"[[Clothing, Shoes & Jewelry,Women,Clothing,Socks & Hosiery,Casual Socks]]"
236639,"[[Sports & Outdoors,Clothing,Women,Pants],[Clothing, Shoes & Jewelry,adidas],[Clothing, Shoes & Jewelry,Women]]"
88378,"[[Clothing, Shoes & Jewelry,Men,Accessories,Sunglasses & Eyewear Accessories,Eyeglass Chains]]"
236640,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,Winter Promo],[Clothing, Shoes & Jewelry,J,John Fluevog],[Clothing, Shoes & Jewelry,Women,Shoes,Boots]]"
76467,"[[Clothing, Shoes & Jewelry,Men]]"
17308,"[[Clothing, Shoes & Jewelry,Women,Shoes,Boots],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Shoe Care & Accessories,Shoelaces]]"
236641,"[[Clothing, Shoes & Jewelry,B,BAGGU],[Clothing, Shoes & Jewelry,Luggage & Travel Gear,Luggage,Travel Totes]]"
39250,"[[Clothing, Shoes & Jewelry,Men,Clothing,Swim,Board Shorts]]"
29493,"[[Clothing, Shoes & Jewelry,I,IZOD],[Clothing, Shoes & Jewelry,Men,Clothing,Shirts,Polos]]"
236642,"[[Clothing, Shoes & Jewelry,Men,Clothing,Swim,Board Shorts],[Clothing, Shoes & Jewelry,Men,Big & Tall]]"
59428,"[[Clothing, Shoes & Jewelry,Men,Clothing,Underwear,Boxer Briefs],[Clothing, Shoes & Jewelry,Men,Big & Tall]]"
109640,"[[Clothing, Shoes & Jewelry,Men,Clothing,Shorts,Cargo]]"
132450,"[[Clothing, Shoes & Jewelry,Men,Clothing,Shirts,Casual Button-Down Shirts]]"
140371,"[[Clothing, Shoes & Jewelry,Men,Jewelry,Necklaces],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Necklaces & Pendants]]"
236643,"[[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Amazon Curated Collection],[Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Earrings],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
206792,"[[Clothing, Shoes & Jewelry,Men,Jewelry,Bracelets,Link],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Bracelets]]"
236644,"[[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Shop by Designer],[Clothing, Shoes & Jewelry,S,Steve Madden],[Clothing, Shoes & Jewelry,Contemporary Designer Jewelry],[Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Bracelets,Stretch],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
236645,"[[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Shop by Designer],[Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Bracelets],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
236646,"[[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Shop by Designer],[Clothing, Shoes & Jewelry,J,Juicy Couture],[Clothing, Shoes & Jewelry,Contemporary Designer Jewelry],[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Bracelets],[Clothing, Shoes & Jewelry,Women's Luxury Brands]]"
236134,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry,Necklaces & Pendants]]"
236647,"[[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Shop by Designer],[Clothing, Shoes & Jewelry,N,Nine West],[Clothing, Shoes & Jewelry,Timeless Designer Jewelry],[Clothing, Shoes & Jewelry,Women,Jewelry,Fashion,Earrings,Hoop],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
202690,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Special Occasion]]"
43334,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Night Out & Cocktail]]"
131704,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Night Out & Cocktail]]"
25276,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
56690,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Wear to Work]]"
82600,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Wear to Work]]"
39811,"[[Sports & Outdoors,Clothing,Women,Dresses],[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
45975,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
236648,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Wear to Work],[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Night Out & Cocktail]]"
138481,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,S,SoftWalk],[Clothing, Shoes & Jewelry,Comfort Shoes],[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
236649,"[[Clothing, Shoes & Jewelry,Boys,Clothing,Sweaters,Pullover],[Clothing, Shoes & Jewelry,Boys,School Uniforms,Clothing,Sweaters]]"
236650,"[[Clothing, Shoes & Jewelry,Boys,Clothing,Sweaters,Cardigan]]"
43237,"[[Sports & Outdoors,Clothing,Boys,Tracksuits & Sweatsuits,Tracksuits],[Clothing, Shoes & Jewelry,P,Puma],[Clothing, Shoes & Jewelry,Boys,Clothing,Active,Active Tracksuits]]"
204971,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,S,Stride Rite],[Clothing, Shoes & Jewelry,Girls,Shoes,Sneakers],[Clothing, Shoes & Jewelry,Boys,Shoes,Sneakers]]"
35524,"[[Clothing, Shoes & Jewelry,Baby,Baby Girls,Clothing,Dresses,Special Occasion]]"
91910,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,N,Naturalizer],[Clothing, Shoes & Jewelry,Comfort Shoes],[Clothing, Shoes & Jewelry,Women,Shoes,Pumps],[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
210911,"[[Clothing, Shoes & Jewelry,Women,Accessories,Belts],[Clothing, Shoes & Jewelry,Women,Petite],[Clothing, Shoes & Jewelry,Women,Plus-Size,Belts]]"
236651,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Swim,Rash Guard Shirts],[Clothing, Shoes & Jewelry,Women's Luxury Brands]]"
141960,"[[Sports & Outdoors,Other Sports,Dance,Clothing,Girls,Leotards],[Clothing, Shoes & Jewelry,C,Capezio],[Clothing, Shoes & Jewelry,Girls,Clothing,Active,Active Shirts & Tees]]"
93942,"[[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Knits & Tees]]"
5629,"[[Clothing, Shoes & Jewelry,B,BCBGeneration],[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
67385,"[[Clothing, Shoes & Jewelry,Women,Clothing,Skirts,Casual],[Clothing, Shoes & Jewelry,Women,Clothing,Skirts,Night Out & Special Occasion]]"
172970,"[[Clothing, Shoes & Jewelry,Women,Clothing,Skirts,Casual],[Clothing, Shoes & Jewelry,Women,Clothing,Skirts,Wear to Work],[Clothing, Shoes & Jewelry,Women,Clothing,Skirts,Night Out & Special Occasion]]"
32422,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Dresses,Playwear]]"
87010,"[[Sports & Outdoors,Exercise & Fitness,Yoga,Clothing,Women,Pants],[Clothing, Shoes & Jewelry,Women,Clothing,Active,Active Pants]]"
233023,"[[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Tanks & Camis]]"
134503,"[[Sports & Outdoors,Clothing,Women,Pants],[Clothing, Shoes & Jewelry,Women,Clothing,Active,Active Pants]]"
236652,"[[Clothing, Shoes & Jewelry,Gemstones],[Clothing, Shoes & Jewelry,Women,Jewelry,Fine,Earrings,Stud],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
49625,"[[Sports & Outdoors,Clothing,Women,Tights & Leggings],[Clothing, Shoes & Jewelry,Women,Clothing,Active,Active Leggings]]"
